center,left,right,steering,throttle,brake,speed
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_02_204.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_02_204.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_02_204.jpg,0,0,0,19.25569
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_02_340.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_02_340.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_02_340.jpg,0,0,0,18.98067
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_02_464.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_02_464.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_02_464.jpg,-0.3747717,0,0,18.6578
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_02_604.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_02_604.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_02_604.jpg,0,0,0,18.40209
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_02_722.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_02_722.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_02_722.jpg,0,0,0,18.18002
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_02_868.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_02_868.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_02_868.jpg,0,0,0,17.86278
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_02_988.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_02_988.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_02_988.jpg,-0.0915282,0,0,17.62809
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_03_132.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_03_132.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_03_132.jpg,-0.5210217,0,0,17.12999
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_03_259.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_03_259.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_03_259.jpg,-0.1396623,0,0,16.91654
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_03_419.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_03_419.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_03_419.jpg,-0.5853119,0,0,16.47827
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_03_552.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_03_552.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_03_552.jpg,-0.9759555,0,0,16.00429
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_03_701.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_03_701.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_03_701.jpg,-0.5358549,0,0,15.85161
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_03_802.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_03_802.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_03_802.jpg,-0.2324637,0,0,15.67841
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_03_939.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_03_939.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_03_939.jpg,0,0,0,15.4548
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_04_083.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_04_083.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_04_083.jpg,0,0,0,15.25228
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_04_179.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_04_179.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_04_179.jpg,0,0,0,15.07943
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_04_283.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_04_283.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_04_283.jpg,0,0,0,14.90672
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_04_424.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_04_424.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_04_424.jpg,0,0,0,14.72061
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_04_566.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_04_566.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_04_566.jpg,0.4032906,0,0,14.34565
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_04_694.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_04_694.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_04_694.jpg,0.001496397,0,0,14.15676
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_04_831.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_04_831.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_04_831.jpg,0,0,0,13.96318
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_04_930.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_04_930.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_04_930.jpg,0,0,0,13.84469
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_05_067.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_05_067.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_05_067.jpg,0,0,0,13.60153
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_05_211.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_05_211.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_05_211.jpg,0,0,0,13.46875
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_05_312.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_05_312.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_05_312.jpg,0,0.301551,0,13.63708
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_05_449.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_05_449.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_05_449.jpg,0,0.7159641,0,14.43652
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_05_589.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_05_589.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_05_589.jpg,0,1,0,15.92923
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_05_714.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_05_714.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_05_714.jpg,0,1,0,17.40276
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_05_853.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_05_853.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_05_853.jpg,0,1,0,18.85004
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_05_983.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_05_983.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_05_983.jpg,0,1,0,20.07232
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_06_119.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_06_119.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_06_119.jpg,0,1,0,21.4834
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_06_257.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_06_257.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_06_257.jpg,0,1,0,22.87022
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_06_398.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_06_398.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_06_398.jpg,0,1,0,24.23677
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_06_499.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_06_499.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_06_499.jpg,0,1,0,25.20302
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_06_601.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_06_601.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_06_601.jpg,0,1,0,26.15879
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_06_741.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_06_741.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_06_741.jpg,0,1,0,27.48071
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_06_880.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_06_880.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_06_880.jpg,0,1,0,28.78407
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_07_014.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_07_014.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_07_014.jpg,-0.1204683,0.5904325,0,29.5821
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_07_151.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_07_151.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_07_151.jpg,-0.525834,0.1850668,0,29.18362
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_07_288.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_07_288.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_07_288.jpg,-0.1102479,0,0,28.81565
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_07_425.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_07_425.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_07_425.jpg,0,0,0,28.45523
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_07_557.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_07_557.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_07_557.jpg,0,0,0,28.05492
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_07_686.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_07_686.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_07_686.jpg,0,0,0,27.66108
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_07_827.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_07_827.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_07_827.jpg,0,0,0,27.27262
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_07_953.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_07_953.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_07_953.jpg,0,0,0,26.94393
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_08_053.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_08_053.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_08_053.jpg,0,0,0,26.67302
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_08_195.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_08_195.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_08_195.jpg,-0.1297122,0,0,26.28807
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_08_330.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_08_330.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_08_330.jpg,0,0,0,25.92027
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_08_453.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_08_453.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_08_453.jpg,0,0,0,25.6082
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_08_577.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_08_577.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_08_577.jpg,0,0,0,25.30099
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_08_715.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_08_715.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_08_715.jpg,0,0,0,24.94647
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_08_871.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_08_871.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_08_871.jpg,0,0,0,24.54695
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_09_008.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_09_008.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_09_008.jpg,-0.4139028,0,0,24.0549
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_09_143.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_09_143.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_09_143.jpg,-0.01270738,0,0,23.7502
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_09_272.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_09_272.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_09_272.jpg,0,0,0,23.41503
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_09_408.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_09_408.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_09_408.jpg,0,0,0,23.08626
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_09_508.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_09_508.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_09_508.jpg,-0.304659,0,0,22.76064
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_09_649.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_09_649.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_09_649.jpg,0,0,0,22.42852
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_09_786.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_09_786.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_09_786.jpg,0,0,0,22.15799
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_09_923.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_09_923.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_09_923.jpg,0,0,0,21.84732
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_10_064.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_10_064.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_10_064.jpg,0,0,0,21.54074
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_10_165.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_10_165.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_10_165.jpg,0,0,0,21.32456
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_10_266.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_10_266.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_10_266.jpg,0,0,0,21.11042
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_10_370.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_10_370.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_10_370.jpg,-0.3147276,0.3147276,0,21.19264
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_10_473.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_10_473.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_10_473.jpg,-0.6232509,0.6232509,0,21.37239
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_10_577.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_10_577.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_10_577.jpg,-0.9335121,0.3129897,0,21.31158
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_10_682.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_10_682.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_10_682.jpg,-0.6162918,0,0,20.98837
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_10_786.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_10_786.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_10_786.jpg,-0.3045012,0,0,20.76859
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_10_892.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_10_892.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_10_892.jpg,0,0,0,20.70285
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_10_994.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_10_994.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_10_994.jpg,0,0,0,20.28942
C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\center_2025_07_28_20_29_11_099.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\left_2025_07_28_20_29_11_099.jpg, C:\Users\CHANDU\Downloads\simulator-windows-64\Records1\IMG\right_2025_07_28_20_29_11_099.jpg,0,0,0,20.3151
